  
  
  Y = 0.100E+0002     
  Z = -.500E+0000     
  Solids phase =  1
  Time average of V_s      from Time = 0.141E+0002 to 0.600E+0002 
  Time = 0.600E+0002     
       X             V_s     
  -.625E-0001  -.149E+0003
  0.625E-0001  -.149E+0003
  0.188E+0000  -.112E+0003
  0.312E+0000  -.577E+0002
  0.438E+0000  -.290E+0001
  0.562E+0000  0.472E+0002
  0.688E+0000  0.919E+0002
  0.812E+0000  0.130E+0003
  0.938E+0000  0.162E+0003
  0.106E+0001  0.188E+0003
  0.119E+0001  0.211E+0003
  0.131E+0001  0.232E+0003
  0.144E+0001  0.249E+0003
  0.156E+0001  0.265E+0003
  0.169E+0001  0.280E+0003
  0.181E+0001  0.293E+0003
  0.194E+0001  0.305E+0003
  0.206E+0001  0.316E+0003
  0.219E+0001  0.326E+0003
  0.231E+0001  0.335E+0003
  0.244E+0001  0.343E+0003
  0.256E+0001  0.351E+0003
  0.269E+0001  0.358E+0003
  0.281E+0001  0.365E+0003
  0.294E+0001  0.371E+0003
  0.306E+0001  0.376E+0003
  0.319E+0001  0.381E+0003
  0.331E+0001  0.386E+0003
  0.344E+0001  0.390E+0003
  0.356E+0001  0.394E+0003
  0.369E+0001  0.398E+0003
  0.381E+0001  0.401E+0003
  0.394E+0001  0.404E+0003
  0.406E+0001  0.406E+0003
  0.419E+0001  0.408E+0003
  0.431E+0001  0.410E+0003
  0.444E+0001  0.412E+0003
  0.456E+0001  0.413E+0003
  0.469E+0001  0.414E+0003
  0.481E+0001  0.414E+0003
  0.494E+0001  0.414E+0003
  0.506E+0001  0.414E+0003
  0.519E+0001  0.414E+0003
  0.531E+0001  0.413E+0003
  0.544E+0001  0.412E+0003
  0.556E+0001  0.411E+0003
  0.569E+0001  0.409E+0003
  0.581E+0001  0.407E+0003
  0.594E+0001  0.405E+0003
  0.606E+0001  0.403E+0003
  0.619E+0001  0.400E+0003
  0.631E+0001  0.396E+0003
  0.644E+0001  0.393E+0003
  0.656E+0001  0.389E+0003
  0.669E+0001  0.384E+0003
  0.681E+0001  0.380E+0003
  0.694E+0001  0.374E+0003
  0.706E+0001  0.369E+0003
  0.719E+0001  0.363E+0003
  0.731E+0001  0.356E+0003
  0.744E+0001  0.349E+0003
  0.756E+0001  0.341E+0003
  0.769E+0001  0.332E+0003
  0.781E+0001  0.323E+0003
  0.794E+0001  0.313E+0003
  0.806E+0001  0.302E+0003
  0.819E+0001  0.290E+0003
  0.831E+0001  0.277E+0003
  0.844E+0001  0.263E+0003
  0.856E+0001  0.247E+0003
  0.869E+0001  0.229E+0003
  0.881E+0001  0.209E+0003
  0.894E+0001  0.186E+0003
  0.906E+0001  0.160E+0003
  0.919E+0001  0.129E+0003
  0.931E+0001  0.907E+0002
  0.944E+0001  0.463E+0002
  0.956E+0001  -.338E+0001
  0.969E+0001  -.578E+0002
  0.981E+0001  -.112E+0003
  0.994E+0001  -.149E+0003
  0.101E+0002  -.148E+0003
