-.5031290E+00 0.8288111E+01 0.1173091E+02 0.9316325E+01 0.8673451E+01 0.9193536E+01 0.1005211E+02 0.1075691E+02 0.1115842E+02 0.1131006E+02 0.1131166E+02 0.1122647E+02 0.1107602E+02 0.1085954E+02 0.1056989E+02 0.1020161E+02 0.9754725E+01 0.9235612E+01 0.8655875E+01 0.8030855E+01 0.7377823E+01 0.6714178E+01 0.6055956E+01 0.5416774E+01 0.4807288E+01 0.4235190E+01 0.3705469E+01 0.3220614E+01 0.2781129E+01 0.2386000E+01 0.2033086E+01 0.1719480E+01 0.1441793E+01 0.1196293E+01 0.9791575E+00 0.7866151E+00 0.6146673E+00 0.4595329E+00 0.3174063E+00 0.1845444E+00 0.5724778E-01 -.6814427E-01 -.1952773E+00 -.3278086E+00 -.4694314E+00 -.6238778E+00 -.7949472E+00 -.9864252E+00 -.1202300E+01 -.1446373E+01 -.1722488E+01 -.2034458E+01 -.2385769E+01 -.2779489E+01 -.3217980E+01 -.3702561E+01 -.4233110E+01 -.4807616E+01 -.5421625E+01 -.6067971E+01 -.6736502E+01 -.7414008E+01 -.8084624E+01 -.8730794E+01 -.9334694E+01 -.9880050E+01 -.1035402E+02 -.1074876E+02 -.1106277E+02 -.1130027E+02 -.1146751E+02 -.1156466E+02 -.1156935E+02 -.1141623E+02 -.1100188E+02 -.1027032E+02 -.9373991E+01 -.8813033E+01 -.9417882E+01 -.1180578E+02 -.8329210E+01 0.0000000E+00
-.5387888E+01 -.7937987E+02 -.2640238E+03 -.4681473E+03 -.6601361E+03 -.8423884E+03 -.1020795E+04 -.1198450E+04 -.1374514E+04 -.1547278E+04 -.1714427E+04 -.1873382E+04 -.2021776E+04 -.2157681E+04 -.2279503E+04 -.2386060E+04 -.2476436E+04 -.2549969E+04 -.2606217E+04 -.2644913E+04 -.2665941E+04 -.2669308E+04 -.2655142E+04 -.2623685E+04 -.2575290E+04 -.2510409E+04 -.2429588E+04 -.2333471E+04 -.2222783E+04 -.2098326E+04 -.1960968E+04 -.1811641E+04 -.1651344E+04 -.1481078E+04 -.1301884E+04 -.1114931E+04 -.9213417E+03 -.7222523E+03 -.5188736E+03 -.3124094E+03 -.1040676E+03 0.1049367E+03 0.3133853E+03 0.5200617E+03 0.7237555E+03 0.9232589E+03 0.1117355E+04 0.1304898E+04 0.1484759E+04 0.1655758E+04 0.1816837E+04 0.1966990E+04 0.2105201E+04 0.2230521E+04 0.2342064E+04 0.2439010E+04 0.2520613E+04 0.2586211E+04 0.2635234E+04 0.2667212E+04 0.2681775E+04 0.2678664E+04 0.2657740E+04 0.2618987E+04 0.2562521E+04 0.2488609E+04 0.2397699E+04 0.2290465E+04 0.2167836E+04 0.2031019E+04 0.1881640E+04 0.1721652E+04 0.1553454E+04 0.1379663E+04 0.1202625E+04 0.1024075E+04 0.8448767E+03 0.6619512E+03 0.4693377E+03 0.2646553E+03 0.7957442E+02 0.0000000E+00
