0.6924764E+05 0.3247287E+02 0.2198292E+03 0.3515774E+03 0.3411858E+03 0.2918417E+03 0.2456314E+03 0.2089485E+03 0.1835767E+03 0.1694730E+03 0.1646386E+03 0.1662179E+03 0.1715434E+03 0.1789075E+03 0.1872719E+03 0.1958884E+03 0.2044621E+03 0.2128020E+03 0.2207884E+03 0.2283499E+03 0.2354456E+03 0.2420559E+03 0.2481768E+03 0.2538150E+03 0.2589849E+03 0.2637058E+03 0.2680002E+03 0.2718916E+03 0.2754036E+03 0.2785592E+03 0.2813799E+03 0.2838855E+03 0.2860940E+03 0.2880212E+03 0.2896808E+03 0.2910852E+03 0.2922443E+03 0.2931656E+03 0.2938559E+03 0.2943198E+03 0.2945602E+03 0.2945786E+03 0.2943753E+03 0.2939487E+03 0.2932964E+03 0.2924141E+03 0.2912951E+03 0.2899322E+03 0.2883160E+03 0.2864342E+03 0.2842734E+03 0.2818181E+03 0.2790504E+03 0.2759506E+03 0.2724972E+03 0.2686671E+03 0.2644360E+03 0.2597796E+03 0.2546743E+03 0.2490990E+03 0.2430370E+03 0.2364786E+03 0.2294250E+03 0.2218920E+03 0.2139171E+03 0.2055686E+03 0.1969632E+03 0.1882886E+03 0.1798321E+03 0.1723393E+03 0.1668442E+03 0.1650473E+03 0.1696283E+03 0.1834613E+03 0.2085534E+03 0.2449399E+03 0.2908329E+03 0.3399102E+03 0.3505032E+03 0.2195536E+03 0.3248024E+02 0.6952186E+05
-.6189816E+05 -.1441165E+05 -.3625307E+05 -.4170172E+05 -.3555159E+05 -.2678248E+05 -.1781758E+05 -.8948811E+04 -.4422723E+03 0.7301152E+04 0.1396287E+05 0.1941627E+05 0.2369034E+05 0.2690732E+05 0.2920552E+05 0.3072717E+05 0.3159964E+05 0.3193238E+05 0.3182115E+05 0.3134928E+05 0.3058827E+05 0.2959837E+05 0.2842957E+05 0.2712260E+05 0.2571017E+05 0.2421821E+05 0.2266711E+05 0.2107272E+05 0.1944728E+05 0.1780012E+05 0.1613838E+05 0.1446746E+05 0.1279143E+05 0.1111327E+05 0.9434747E+04 0.7757635E+04 0.6083790E+04 0.4412002E+04 0.2744041E+04 0.1079509E+04 -.5818039E+03 -.2239985E+04 -.3895119E+04 -.5547270E+04 -.7196542E+04 -.8843555E+04 -.1048624E+05 -.1212587E+05 -.1376068E+05 -.1538875E+05 -.1700834E+05 -.1861645E+05 -.2020901E+05 -.2178067E+05 -.2332442E+05 -.2483110E+05 -.2628879E+05 -.2768205E+05 -.2899107E+05 -.3019065E+05 -.3124894E+05 -.3212621E+05 -.3277358E+05 -.3313182E+05 -.3313032E+05 -.3268634E+05 -.3170437E+05 -.3007494E+05 -.2767047E+05 -.2434838E+05 -.1996967E+05 -.1441124E+05 -.7645064E+04 0.1993513E+03 0.8798786E+04 0.1774780E+05 0.2677971E+05 0.3560466E+05 0.4180154E+05 0.3637115E+05 0.1446975E+05 0.6320850E+05
-.5352843E+09 0.6694937E+00 0.1068758E+01 0.8700910E+00 0.6416691E+00 0.4788814E+00 0.3561583E+00 0.2560832E+00 0.1775425E+00 0.1214735E+00 0.8476077E-01 0.6211137E-01 0.4868846E-01 0.4090321E-01 0.3642461E-01 0.3382048E-01 0.3220656E-01 0.3105078E-01 0.3004309E-01 0.2901373E-01 0.2788219E-01 0.2662350E-01 0.2524523E-01 0.2377188E-01 0.2223417E-01 0.2066242E-01 0.1908376E-01 0.1751989E-01 0.1598685E-01 0.1449558E-01 0.1305240E-01 0.1166014E-01 0.1031925E-01 0.9025536E-02 0.7776707E-02 0.6570909E-02 0.5396534E-02 0.4253320E-02 0.3133170E-02 0.2030411E-02 0.9387924E-03 -.1481228E-03 -.1236818E-02 -.2333759E-02 -.3445326E-02 -.4577055E-02 -.5737336E-02 -.6926976E-02 -.8156594E-02 -.9429879E-02 -.1074865E-01 -.1211803E-01 -.1353861E-01 -.1500859E-01 -.1652326E-01 -.1807340E-01 -.1964510E-01 -.2121895E-01 -.2277019E-01 -.2427050E-01 -.2569077E-01 -.2700702E-01 -.2821057E-01 -.2932342E-01 -.3042105E-01 -.3166632E-01 -.3336104E-01 -.3602812E-01 -.4054340E-01 -.4833184E-01 -.6172398E-01 -.8432528E-01 -.1210059E+00 -.1770939E+00 -.2556754E+00 -.3556553E+00 -.4779682E+00 -.6399739E+00 -.8674707E+00 -.1066253E+01 -.6692501E+00 0.4899723E+09
-.5952211E+08 0.2468421E+05 0.1703651E+06 0.1972156E+06 0.8847999E+05 -.6016557E+04 -.5986061E+05 -.7732108E+05 -.7024457E+05 -.4860547E+05 -.1688111E+05 0.2367742E+05 0.7194500E+05 0.1262786E+06 0.1848325E+06 0.2453202E+06 0.3062360E+06 0.3665079E+06 0.4254000E+06 0.4824509E+06 0.5373996E+06 0.5901170E+06 0.6405460E+06 0.6886599E+06 0.7344376E+06 0.7778524E+06 0.8188687E+06 0.8574426E+06 0.8935245E+06 0.9270630E+06 0.9580073E+06 0.9863102E+06 0.1011929E+07 0.1034829E+07 0.1054977E+07 0.1072348E+07 0.1086915E+07 0.1098671E+07 0.1107594E+07 0.1113678E+07 0.1116918E+07 0.1117308E+07 0.1114846E+07 0.1109531E+07 0.1101365E+07 0.1090346E+07 0.1076494E+07 0.1059808E+07 0.1040310E+07 0.1018018E+07 0.9929605E+06 0.9651677E+06 0.9346767E+06 0.9015307E+06 0.8657769E+06 0.8274656E+06 0.7866465E+06 0.7433665E+06 0.6976668E+06 0.6495820E+06 0.5991432E+06 0.5463878E+06 0.4913814E+06 0.4342571E+06 0.3752710E+06 0.3148698E+06 0.2537656E+06 0.1929985E+06 0.1340290E+06 0.7913036E+05 0.3014591E+05 -.1126908E+05 -.4394435E+05 -.6655828E+05 -.7449754E+05 -.5760313E+05 -.3893289E+04 0.9092793E+05 0.2001069E+06 0.1723927E+06 0.2499116E+05 -.5992105E+08
0.2234191E+25 -.1598265E+01 -.5018012E+01 -.2417158E+01 -.7820813E+00 -.5811767E+00 -.8651832E+00 -.1194675E+01 -.1322233E+01 -.1238674E+01 -.1058200E+01 -.8756779E+00 -.7306674E+00 -.6252257E+00 -.5501815E+00 -.4960442E+00 -.4546052E+00 -.4204613E+00 -.3904219E+00 -.3627985E+00 -.3368460E+00 -.3123443E+00 -.2893207E+00 -.2678818E+00 -.2481258E+00 -.2301039E+00 -.2138217E+00 -.1992374E+00 -.1862739E+00 -.1748324E+00 -.1648029E+00 -.1560745E+00 -.1485435E+00 -.1421039E+00 -.1366639E+00 -.1321662E+00 -.1285151E+00 -.1256783E+00 -.1236047E+00 -.1222666E+00 -.1216441E+00 -.1217265E+00 -.1225134E+00 -.1240148E+00 -.1262501E+00 -.1292451E+00 -.1330519E+00 -.1377013E+00 -.1432859E+00 -.1498681E+00 -.1575349E+00 -.1663960E+00 -.1765567E+00 -.1881318E+00 -.2012378E+00 -.2159832E+00 -.2324589E+00 -.2507254E+00 -.2708001E+00 -.2926587E+00 -.3162349E+00 -.3414535E+00 -.3683124E+00 -.3970431E+00 -.4283814E+00 -.4639811E+00 -.5069797E+00 -.5627268E+00 -.6394531E+00 -.7467940E+00 -.8943465E+00 -.1080875E+01 -.1267533E+01 -.1359397E+01 -.1241674E+01 -.9247185E+00 -.6599666E+00 -.8898715E+00 -.2550842E+01 -.5119932E+01 -.1618340E+01 0.2243038E+25
-.1997069E+25 0.1322447E+04 0.1719097E+04 0.9901641E+03 0.4392840E+03 0.7930588E+02 -.1538097E+03 -.2985843E+03 -.3943133E+03 -.4708596E+03 -.5394904E+03 -.6001275E+03 -.6500458E+03 -.6882082E+03 -.7147462E+03 -.7301169E+03 -.7353992E+03 -.7316968E+03 -.7201309E+03 -.7018418E+03 -.6779718E+03 -.6496360E+03 -.6178871E+03 -.5836812E+03 -.5478506E+03 -.5110882E+03 -.4739572E+03 -.4368902E+03 -.4002036E+03 -.3641153E+03 -.3287607E+03 -.2942105E+03 -.2604853E+03 -.2275512E+03 -.1953656E+03 -.1638691E+03 -.1329520E+03 -.1025432E+03 -.7252790E+02 -.4280634E+02 -.1326722E+02 0.1620352E+02 0.4572036E+02 0.7539762E+02 0.1053482E+03 0.1356718E+03 0.1664855E+03 0.1978690E+03 0.2299228E+03 0.2627240E+03 0.2963159E+03 0.3307410E+03 0.3659909E+03 0.4020073E+03 0.4386721E+03 0.4757854E+03 0.5130519E+03 0.5500603E+03 0.5862675E+03 0.6209950E+03 0.6534197E+03 0.6825822E+03 0.7074101E+03 0.7267510E+03 0.7394070E+03 0.7441683E+03 0.7398357E+03 0.7252243E+03 0.6991704E+03 0.6611616E+03 0.6110292E+03 0.5497896E+03 0.4802329E+03 0.4024840E+03 0.3050726E+03 0.1576438E+03 -.7939932E+02 -.4445002E+03 -.1001759E+04 -.1736122E+04 -.1333868E+04 0.2039346E+25
-.8931953E+09 -.7361102E+08 -.1884434E+09 -.2214735E+09 -.1935272E+09 -.1478956E+09 -.9603600E+08 -.3868874E+08 0.2474002E+08 0.9415199E+08 0.1683048E+09 0.2450908E+09 0.3219752E+09 0.3969626E+09 0.4683760E+09 0.5346362E+09 0.5947640E+09 0.6479774E+09 0.6936964E+09 0.7315310E+09 0.7612519E+09 0.7827676E+09 0.7961026E+09 0.8013794E+09 0.7988000E+09 0.7886319E+09 0.7711967E+09 0.7468587E+09 0.7160177E+09 0.6791007E+09 0.6365557E+09 0.5888469E+09 0.5364502E+09 0.4798436E+09 0.4195080E+09 0.3559623E+09 0.2896862E+09 0.2212055E+09 0.1510203E+09 0.7965389E+08 0.7619489E+07 -.6457153E+08 -.1364084E+09 -.2073809E+09 -.2769800E+09 -.3446846E+09 -.4100020E+09 -.4724151E+09 -.5314495E+09 -.5865985E+09 -.6373926E+09 -.6833660E+09 -.7240565E+09 -.7590143E+09 -.7878064E+09 -.8100215E+09 -.8252754E+09 -.8332197E+09 -.8335483E+09 -.8260085E+09 -.8104119E+09 -.7866490E+09 -.7547061E+09 -.7146849E+09 -.6668224E+09 -.6115157E+09 -.5493495E+09 -.4811101E+09 -.4077739E+09 -.3309318E+09 -.2522671E+09 -.1737759E+09 -.9802258E+08 -.2714524E+08 0.3759277E+08 0.9607992E+08 0.1489089E+09 0.1953376E+09 0.2238312E+09 0.1906020E+09 0.7449119E+08 0.9118112E+09
-.1718004E+29 -.4303157E-01 -.2422520E-01 -.2277057E-02 0.3532762E-02 0.4912243E-02 0.4304470E-02 0.2901153E-02 0.1696114E-02 0.1040622E-02 0.7949543E-03 0.7438061E-03 0.7566519E-03 0.7788755E-03 0.7916329E-03 0.7897958E-03 0.7743012E-03 0.7472370E-03 0.7109813E-03 0.6679297E-03 0.6203727E-03 0.5704009E-03 0.5198208E-03 0.4700947E-03 0.4223156E-03 0.3772196E-03 0.3352484E-03 0.2965917E-03 0.2612478E-03 0.2290820E-03 0.1998727E-03 0.1733481E-03 0.1492128E-03 0.1271631E-03 0.1069120E-03 0.8817679E-04 0.7069026E-04 0.5420997E-04 0.3849705E-04 0.2333157E-04 0.8499602E-05 -.6207398E-05 -.2099583E-04 -.3607371E-04 -.5165429E-04 -.6795598E-04 -.8521595E-04 -.1036785E-03 -.1236047E-03 -.1452828E-03 -.1690011E-03 -.1950685E-03 -.2237921E-03 -.2554606E-03 -.2903226E-03 -.3285497E-03 -.3701925E-03 -.4151232E-03 -.4629708E-03 -.5130727E-03 -.5644092E-03 -.6155727E-03 -.6647763E-03 -.7098983E-03 -.7485540E-03 -.7781849E-03 -.7961818E-03 -.8001495E-03 -.7887098E-03 -.7664137E-03 -.7513175E-03 -.7972310E-03 -.1035074E-02 -.1682674E-02 -.2880591E-02 -.4266465E-02 -.4825708E-02 -.3349931E-02 0.2638776E-02 0.2489875E-01 0.4374954E-01 0.1584359E+29
-.2881786E+29 0.1853350E+08 0.2756172E+08 0.2037998E+08 0.1399001E+08 0.9830403E+07 0.6782519E+07 0.4242197E+07 0.2107553E+07 0.4079996E+06 -.8856781E+06 -.1850586E+07 -.2560679E+07 -.3072208E+07 -.3421769E+07 -.3633399E+07 -.3727851E+07 -.3723963E+07 -.3640217E+07 -.3494774E+07 -.3304798E+07 -.3085669E+07 -.2850388E+07 -.2609305E+07 -.2370154E+07 -.2138339E+07 -.1917274E+07 -.1708826E+07 -.1513732E+07 -.1331912E+07 -.1162769E+07 -.1005363E+07 -.8585716E+06 -.7213521E+06 -.5920697E+06 -.4695960E+06 -.3531815E+06 -.2411063E+06 -.1325780E+06 -.2656498E+05 0.7793182E+05 0.1818827E+06 0.2862405E+06 0.3919628E+06 0.5000217E+06 0.6114256E+06 0.7269251E+06 0.8481438E+06 0.9758683E+06 0.1111048E+07 0.1255302E+07 0.1409584E+07 0.1574913E+07 0.1752165E+07 0.1941870E+07 0.2144089E+07 0.2358100E+07 0.2582123E+07 0.2812905E+07 0.3045287E+07 0.3271835E+07 0.3482540E+07 0.3664719E+07 0.3803209E+07 0.3880877E+07 0.3879334E+07 0.3779576E+07 0.3561957E+07 0.3204638E+07 0.2682417E+07 0.1957307E+07 0.9712717E+06 -.3513338E+06 -.2088451E+07 -.4267160E+07 -.6852198E+07 -.9941614E+07 -.1414446E+08 -.2059263E+08 -.2784346E+08 -.1874016E+08 0.2941848E+29
-.6443301E+44 -.4866341E+03 -.4387118E+03 -.2159680E+03 -.1206261E+03 -.7715656E+02 -.5030301E+02 -.3041010E+02 -.1651548E+02 -.8095725E+01 -.3511950E+01 -.1167441E+01 -.4832863E-01 0.3932132E+00 0.4483799E+00 0.2848146E+00 0.7244161E-02 -.3133052E+00 -.6281678E+00 -.9058385E+00 -.1128693E+01 -.1290019E+01 -.1391022E+01 -.1437973E+01 -.1439733E+01 -.1405862E+01 -.1345558E+01 -.1266840E+01 -.1176250E+01 -.1078860E+01 -.9784013E+00 -.8774874E+00 -.7778312E+00 -.6803979E+00 -.5858647E+00 -.4943453E+00 -.4055930E+00 -.3195129E+00 -.2355855E+00 -.1533178E+00 -.7215572E-01 0.8485246E-02 0.8920042E-01 0.1705762E+00 0.2531726E+00 0.3374870E+00 0.4240490E+00 0.5130023E+00 0.6045832E+00 0.6987849E+00 0.7949970E+00 0.8923783E+00 0.9893964E+00 0.1083664E+01 0.1171742E+01 0.1248892E+01 0.1308943E+01 0.1344225E+01 0.1345796E+01 0.1304155E+01 0.1210252E+01 0.1057239E+01 0.8428975E+00 0.5725488E+00 0.2622323E+00 -.5802101E-01 -.3405077E+00 -.5142892E+00 -.4736406E+00 -.4857694E-01 0.1056345E+01 0.3397725E+01 0.8008273E+01 0.1651476E+02 0.3057029E+02 0.5064392E+02 0.7761040E+02 0.1211168E+03 0.2164766E+03 0.4394307E+03 0.4881028E+03 0.6579701E+44
